KOG0240,7,3,Q9SV36;Q8GW44;Q9LPC6;Q9FZ06,ZERO,Q965T6;P34540;Q8MQ68,P34540,P17210;P46867;Q9VRK9;Q9VC13,P17210;P46867,F1R5M2;F1QIH0;E9QB71;F1QN54;F1QW58;E7F3X0;E7F8S2;E7EYD7;B0S8J1,ZERO,A2RU78;O15066;O60282;Q12840;V9HW29,ZERO,P32364,ZERO,Q9US60,Q9US60,
KOG0291,7,1,Q8VYZ5,ZERO,P91341,ZERO,Q5U0X8,ZERO,F1RAC4,ZERO,Q15269,ZERO,P25635,P25635,Q9C1X1,ZERO,
KOG0371,7,1,O04951;Q07100;Q07099;P48578;Q07098,ZERO,Q09496;Q9XW79,ZERO,O76932;M9PGI3;X2JDI1,ZERO,A9JRC7;B7ZVT0;F1Q6Z7;Q567Y8;Q803G3;Q7ZUS7,ZERO,B3KUN1;P62714,ZERO,P20604;P23594;P40152;P32345;P23595,ZERO,O74789;P36614;P23636;P23635,P36614,
KOG0379,7,1,Q9SHS7;Q8L7U5;Q9C8K7;Q8W4K1;Q9SJM2;Q93XW5;Q9FZ82;Q9SJF0;Q8RY71;Q9MA55;Q9LZ83;Q9LR78;Q9S7W4;Q8RWD9;Q0WWX4;Q9C6A4,ZERO,Q9N3K6;G5EEG5;Q95PZ3,ZERO,Q95TX5;Q9W3D5;Q9W281,ZERO,E7F538;E7EZ78;E7FFD1;E7F160;F1RDA4;E7F8I0;F1R1R9;F1QIX9;F1RDQ1;Q32PP0,ZERO,A0A024QZB0;A0A024R8A0;Q6PID8;Q8N7A1;Q8NEP7;Q9BQ90;Q9Y2U9,ZERO,P50090;P38853,ZERO,P15258;O14248;P87061,O14248;P87061,
KOG0393,7,4,Q1LYV5;Q38903;Q9XGU0;Q5PNX9;Q38919;Q67XC6;Q38902;Q38937;P92978;Q9SBJ6;Q9SU67,ZERO,Q19739;O62422;Q94124;Q22038,ZERO,P48148;Q24192;M9NFF8;M9PBH7;Q7JWS8;M9PBU2;Q8SXY7;Q9VPG7,P48148,E7FDG6;F1QA56;F1QM54;Q7ZUQ1;Q6DGB7;Q52WX7;Q5TZD5;E7F808;Q6DHM9;Q52WY8;E7F7Z2;E7EYA0;A2BHI1;Q6TEM4;E7EYX3;Q52WY2;Q803L7;Q7ZSZ9;Q5YLG6;Q1LY78;A2BI17;Q7ZVI3;Q7T399;A3QJU6;Q6DHE8;E7F6W1;F6P696;Q5U3T8;F1QCS6;A9JRY8;Q6PC71;Q6NUX8;F1R1D2;Q1LY89;Q6PE28;Q803F2,A2BHI1,A0A024QZL4;A0A024R0I3;A0A024R1P2;A0A024R324;A0A024R3Q7;A0A024R692;A0A024R9R2;A0A024RAE6;A4D2P0;O00212;P62745;Q9BYZ6;P52198;Q6ICP4;Q92730;O94955;P61587;V9HWD0;Q9HBH0;Q6ICQ8;P60763,ZERO,Q00245;P06781;P53879;P06780;P19073;Q00246,Q00245;P06781;P19073;Q00246,O13928;Q9HE04;Q10133;Q874R1;Q01112;Q09914,O13928;Q10133;Q01112;Q09914,
KOG0439,7,1,Q9LVU1;Q9SHC8;B9DHD7;Q84WW5;Q8VZ95;O82213;Q8LPQ7;Q1ECE0,ZERO,O01630;Q7YX19;P34538;Q9N4M2;O45592;Q21246;Q9NAA1;Q27GV2;B1Q268;P34593;P91330;P91035;Q22660;P91567;Q20185;O45751;Q9XVS6;O17099,ZERO,Q9VSD3;Q9W4N8,ZERO,A8WGM1;E7EXX4;Q6P2B0,ZERO,Q9P0L0;Q53XM7;O75425,ZERO,P40075,P40075,Q10484;O60119,ZERO,
KOG1471,7,1,F4HP89;F4IHJ0;F4J7S8;F4JLE5;F4JVA7;F4JVA9;F4JYJ3;F4K6D3;Q501H5;Q9FIK6;Q9SN94;Q9M0R2;Q8W580;Q56WK6;Q94C59;Q56ZI2;Q56Z59;Q9SIW3;Q94A34;Q8GXC6;Q9SI13;Q9SCU1;Q93ZE9,ZERO,Q10956;O01324;O76636;Q09270;Q19895;Q21660;Q22467;Q5WRP2;Q8I4G3;Q93546,ZERO,Q8IHC4;A1Z7X8;Q7K1M4;Q8SXR4;Q6NLM7;Q9VD09;Q9V9V4;Q95R34;Q8SZ53;Q8T413;Q2MGL9;Q2MGL8;Q9I7M3;Q9VM11;Q8SYZ8;Q9VTY1;Q8T9G7;Q8SYC4;Q9VRP8;Q9VMD6;Q8SYC9;Q9VCJ3;Q8IPJ5;Q9W408,ZERO,A2BIR0;B0S5J5;F1QK23;F1QVD3;F1R608;F1RAQ1;H9GY69;Q6P027;Q5SPP0,ZERO,B2RMR2;B5MCN3;H7C417;O43304;P12271;P49638;Q92503;Q5SYC1;Q8IUQ0;Q9BTX7;Q9UDX4,ZERO,P24280;P33324;P47008,P47008,Q10137,ZERO,
KOG0440,7,1,Q8GYX0;Q9FHI1;F4K495;F4K494,ZERO,Q20186;G5ECT9,ZERO,A0A0B4KGK3;D6W4U9,ZERO,Q7ZV94;F1QL74;Q6NYJ8;Q1ECV3;E7F120,ZERO,Q7L9L4;Q9H8S9;Q70IA6,ZERO,P40484;P56628,ZERO,O74558;O94360,O74558,
KOG0490,7,1,Q04996,ZERO,Q21192;P29506;Q21836;O44462;P09088;G5EEA1;Q94398;G5EE86;P20154;G5EC36,ZERO,Q7KSE4;Q9V472;M9PE75;Q8SYH5;A2RVG7;Q9W3C6;Q9Y0Z9;Q8T0V5;Q9W1U7;Q9VTW3;Q06453;Q9VL21;E1JGY0;Q9GRX3;Q9VX20;Q9VTW5;A0AVV3,ZERO,P52889;Q4L1M5;E7FGP3;Q566X8;F6PE50;F1R363;B3DGA5;Q8JI10;Q6P984;Z4YID0;E7EXP4;F1Q5T6;Q6DGH9;E7EYX9;Q1LWV4;F1R4M3;B0S606;F1QBG1;Q8JFQ2;B0R1F5;Q7T373;F1R1U2;P53405;Q7ZUG7;Q90476;Q9PTJ3;P53407;F1QNV0;Q6DHC2;Q7ZZR4;Q5RI65;A8E7H4;F6P152;O42115;B0R107;Q4L1M6;Q6P295;O13106;P53406;Q7SZN8;B3DHJ6;F1RBX1;A5PMV8;F1QMD9;F1QST6;E9QBI8;H9GY29;F1R5D7;Q8AYB8;Q8QG63;E7F3R7;A0A0A0MPW6;F1QFN7;Q6BDC4,ZERO,A0A024R364;A0A024R385;A0A024RAT1;A6NFQ7;A6NJT0;A6NLG4;A6NNA5;O15499;O60393;O60663;O60902;O75360;O95076;P0C7M4;P25791;P25800;P50458;Q9UPM6;Q9BPY8;Q9BQY4;Q9H161;Q8NFW5;Q8TE12;Q9NQ69;P61371;Q68G74;Q96IS3;P61968;Q8NHV9;Q2M1V0;Q96A47;Q9H2C1;V9HWA7;Q9Y2V3;P56915;Q99811;Q96QS3;Q8N693;Q5XKR4;P54821,P50458,P34161;Q04116,ZERO,P40923,ZERO,
KOG0583,7,2,Q940H6;Q9C562;Q9SMQ4;O65554;Q6AWV4;P43292;Q9LYQ8;Q93VD3;Q9LZW4;Q9SEZ7;Q9FJ55;P92958;Q9FFP9;Q8W1D5;Q39192;Q39193;Q9FLZ3;Q9SUL7;Q8S9D1;Q94C40;Q94CG0;Q9LP51;Q9MAM1;P92937;O22932;Q9STV4;P43291;Q38997;Q9M9E9;Q9LDI3;O80902;Q84VQ3;Q9C958;O64812;Q2V452;Q9FJ54;Q9XIW0;Q9SN43;Q8RWC9;Q9LEU7;O22971,ZERO,O62424;G5EED4;O17879;Q86S44;O44546;O44547;Q9TXI1;Q4U220;O61821;U4PR86;P45894;Q23128;H2KZK1;Q9GN62,Q9GN62,Q9VE58;Q9V3Z1;Q8T4D4;Q9VPW3;Q8T9L5,ZERO,Z4YHY2;B8A5A9;F8W583;F1R950;F1QN04;F1R964;F1QZ77;F1QD36;B0S5E5;B8A619;B8A5A5;F1QC32;E9QI67;F1RBU7;H9GXY2;H9GY71;E9QFL3;F1QHD7;F1R8Z5;F1QKR0;F1QUY5;E9QGG6;F1R6W2;E9QI79;E9QHN7;F1QKU7;H9GXC5;F1QF36;F1R505;F8W410;F1QS01;F1QXU2;F1QFP7;Q1LVI1;F1QPV7;B0S6U5;B0UX73;Q5SPE1;F1RAZ5;F1R2X1;I3ITJ9;E9QDG5;F1RA17;I3ITP8;I3ISX2;E7F516;F1QJ53;E7FFL2;E7F6S0;F1RAA6;F1REB3;I3ISV2;E9QDA7;F1QRZ0;E7F209;E7F7X7;F1QQM2;I3ISY2;F1R057;F1QH02;F1Q5E9;F1QKV5;I3ITP5;F1QI35;A5PN17;A5PN16;E7F040;A5PN15;Q5SPR4;F1RC72;E7FEM7;F1QIQ5;F8W231;B8A628;F1QLS9;F1QX68;F1QK27;F1RBE1;F1QHX8;H9GZC5;F1Q8X1;F1QDJ0;E7F3T6;B8A5A6;F1QIK9;F1R0W6;F1QFL3;F1QY82;F8W437;F1QLC7;B0S7F8;F1QH46;F8W3Y0;F1QER0;A3KQP2;F1QCK3;E7F2S1;I3IS95;B8A622;E7FG15;F1QA52;E9QD06;Q08BC0;B0UXE1;F1QQN3;F1QMR0;B0V0V9;F1QGU2;F1QKR4;E9QER9;F1QRU2;F1QSE8;F1R8K8;F1QDZ7;E7F7Y6;E7FG79;A0A0A0MPI0;F1QKI3;A2CEU3;F1RE37;H9GZE3;F1QWQ6;F1QTE5;F1R188;F1QYT9;I3ISE6;H9GX66;F1Q4L5;F1R8K3;F1QLD1;F1QQG5;F1QTI8;F1QVY3;B8JIN6;H9GXY0;F1RDA8;F1Q7K6;E9QBJ8;F1QLD9;F1QCD3;E7F3S2;F1QVL1;F1QWX9;F1QTA8;A2ARG9;E9QE71;E9QE87;E9QI89;I3ITN2;F1REL2;B8A625;F1QK99;B8JIW2;F1QY98;F1R6Z0;F1QWF5;F1QWF4;B0S6U4;F1R0G5;E7F426;F1QB23;F1QU75;F1R977;Q1LX85;F1QMM2;E7FBA4;I3IT68;H0WFD5;H9GXX6;F1RB75;F1RD44;F1QCV8;F1QY62;F1QPH7;F8W2H4;E7FB10;F1QCE0;F1QYN6;E9QEU8;F1QRN5;F1QSX0;F1QDN8;F1Q8R7;A0A0A0MPH5;F1QZH6;F1QMN7;E9QHP8;F1Q8L3;B0S7F7;F1RD41;F1QM12;F1QMC0;E7F7T4;B1WB50;F1QW72;F1RAT5;E9QIM1;B0S7F6;F1R835;F1R1H7;F1QG41;E9QED0;F1R487;F1QF12;F1QWT3;E9QHP1;B8A479;F1R2E1;F1R278;H9GY93;E7FD70;F1RBP9;F1QD44;B0R140;F1R4F0;F1QR35;F1R8K1;F1QPL2;F8W4N4;E9QBQ2;F1QUP7;B0S7G0;F1R5M1;E7FGF9;F1R3U4;E7FDP6;E9QHQ0;B0R139;F1R4Q7;F1QD22;F1QFH2;A3KQP4;F1R660;E9QJ21;F1QR20;F1QV45;F1QB93;F1QUU8;E7F252;F1Q5J0;E9QFF7;E9QCA7;E9QB51;F1QER1;F1QG72;F1R6F2;F1QRK1;F1QYE8;F1RA87;E9QIA8;F1R6N8;E7F0C6;F1QPE5;F1R919;F1R917;F1QAT9;B0UXE5;F1RCF5;F1QR14;F8W2F4;F1R6X3;B8JIW1;F1RBV1;H0WEV3;Q5TZ39;B0V154;H9GZ53;F1QCK1;F1QPH2;E9QJI9;F1QQF7;F1QIM3;F1QDW5;F1Q787;F1QA16;F1Q7A6;A5PN42;Q1MT58;I3ISJ5;F1QQS4;F1Q6Q5;F1QS37;B0S7G1;F1R050;F1RAG6;E9QDM9;E7FC93;F1R8Y6;F1QED4;B8JIN7;E9QD47;F1QV97;F1QZ28;F1R620;F1Q7P9;F1QKP2;F1QKI5;F8W2P2;E9QDF7;E9QIW0;E9QJM3;F1QQH7;F1R036;F1R1V3;F1QZJ4;B7ZDE1;F1RBB6,ZERO,A0A024QYW7;A0A024RD25;A0ZT98;A0ZT99;P57058;Q14680;Q15831;Q6SA08;Q86V86;Q8IY84;Q8N2I9;Q92519;Q96PN8;Q96RU7;Q96RU8,Q15831,Q03002;Q12505;Q01919;Q03785;P36003;P53233;P25389;P36002;P38691;P47116;Q12152,ZERO,O14328;Q9URY1;O59697;P08092;Q9HFF4;O13945,ZERO,
