KOG1256,7,3,Q8LPS1;Q9LK39;Q9C7W4;Q8LKS5;O22898;Q9T0A0;Q9XIA9;Q9T009;Q8W471,ZERO,Q20121;Q21872;O16775;O44560;Q9XWD1,ZERO,A0A0B4KFE4;Q95R88;Q9V3U0;B5RIV0,ZERO,A5WV16;E7EYC6;E7FCY5;F1Q8S3;B0S7E7;F1RAK0;F1R452;F1QCU1;B8JK22;E7F351,ZERO,A0A024R497;Q96GR2;Q9UKU0;O60488;P33121;Q9ULC5,Q96GR2;Q9UKU0;O60488;P33121;Q9ULC5,P39002;P30624;P39518;P47912,P30624;P47912,Q9P7D7;O60135,O60135,
KOG3199,7,6,F4K688,F4K688,Q9XXM2;P91851,Q9XXM2;P91851,Q9VC03,ZERO,B0V3M5;Z4YHK7;E9QH56,B0V3M5;Z4YHK7;E9QH56,A0A024R4E1;Q9BZQ4;Q96T66,A0A024R4E1;Q9BZQ4;Q96T66,Q06178;P53204,Q06178;P53204,Q9UT53,Q9UT53,
KOG1208,7,2,Q8RWJ2;Q9LDY7;Q6NLR7;P21218;Q9FGM6;O22985;Q9FI45;Q9M198;Q0WVW0;Q9SZ91;Q9ZUH5;Q42536;Q9M2E2;O80924;Q66GR1;Q8H1Q6;Q501A2;Q9SGV6;Q9FQM0;Q9LFS7;Q94K30;A2RVM0;Q8RWK2,P21218;Q0WVW0;Q42536,O45680;G5EET7;Q93291;Q95QH4;Q9XU55;Q95QN9;Q9TYR0;P91013;Q19062;O16371,ZERO,Q9W404;Q9VLU5;A1Z729;Q7JYX2;Q8MZG9;Q7JUS1;Q7K0F7;A1Z726;Q8SZ46;Q8T0J5,ZERO,F1QMW0;E7EZY1;F6PBQ1;A2BGW2;Q6P001;A8E7N6;G1K2W4;F1R2W1;B8A539;Q24JW4;B8JIJ7;B8A5W4;E7F2Z3;E7F2K5;F1QWG2;A8KC02;Q66IF0;F1R5P8;Q5TYR4;F1Q911;B0UYL5;Q7SYD0;F1QCW3;F1Q4M2,ZERO,A0A024R4M8;A0PJE2;G3XAA6;H0YIZ8;Q96NR8;Q8TC12;Q6UX07;Q8N5I4;P16152;Q53RX3;V9HW40,P16152;V9HW40,P53878;Q08651;P34251,ZERO,O74959;O13822,ZERO,
KOG0157,7,1,O64631;Q9FMY1;Q9LEY2;Q9SX95;Q9C5Y2;Q9SHG5;Q9SVB0;F4HQ70;Q9LT90;Q9CAD6;Q9ZV28;O22189;O80806;Q9FMV7;Q9M066;Q949P1;Q9SJ08;Q93Z79;Q6NPN1;F4I3H7;Q9FMA5;Q9SVA7;Q8S9I7;Q9C8E2;Q9FHC8;Q9SAE8;Q9FWR7;Q9FF18;Q9LJK2;O64698;Q8L7D5;Q9ZV29;Q9LUD1;O81077;Q9LYZ5;O23365;Q93VK5;Q9LVY4;Q9LUC8;Q9LUC5;Q9FH76;Q8L7C0;O23384;Q94IA6;Q500V6;O22162;Q9SJH2;O49373;O80729;Q9ZUX1;Q9LNL3;O23066;Q9LI69;Q42569;Q9LMM1;O23385;Q6TBX7;Q9C788;Q9SMP5;Q9LUD3;O80823;Q9LUC6;O64989;O48786;Q9T093;Q9LXX7;Q9ASR3;Q9FYL0;Q9LXH8;O64697;Q0WPQ3;Q9LUD2;F4IW83;Q9SVA8;Q9LTN1;Q9FVS9;P48422;Q9SVA9;Q9ZW95;Q9FHC0;Q9LUC9;Q9LVY3;F4K6S3;Q9S833;Q940V4;Q9LVY7;Q9FRK4;Q6NKZ8;Q1PFG4;Q8VZC2,ZERO,G5EC97;Q9U1R5;Q9N4Q5;Q9N574;Q9XVA6;Q93556;Q9N525;Q27472;O45219;O17851,ZERO,Q9VS79;Q9VA27;Q9VFJ0;Q8MS75;Q27589;O46054;M9PEC6;Q9VG40;O46051;Q9VYY4;Q3YNE4;Q9V558;Q9VMS8;Q9VLZ7;Q9V559;Q9VMS9;Q8SZ48;Q3YNA8;Q9VGB3;Q9VL92;A0A0B4LGV2;Q9V4T5;Q9V3S0;Q9V7G5;H1UUE5;Q9VXY0;Q9VGB4;A0A0B4LFT2;M9PI92;Q9VYQ5;Q9VMS7;Q9VS78;Q9VYQ7,ZERO,F1Q9I2;E7FB64;Q5U870;A0JMQ6;F1RDH6;Q1JPS3;F1QTE1;Q7SXV4;A1L1M2;F1RA02;F1QHW0;Q1LV36;A5WWJ0;A0JMN1,ZERO,A0A024R5S8;A0A024R7J8;A0A0A0MR49;O43174;P78329;Q6UW02;Q9HBI6;Q9NR63;Q02928;P13584;Q9Y6A2;Q6NT55;Q5TCH4;Q8N118;Q6V0L0;Q6ZWL3;Q86W10,P78329;Q9HBI6,P21595;P54781,ZERO,O13820,ZERO,
KOG2323,7,6,Q9FFP6;Q9FNN1;Q9FLW9;Q9SQQ7;Q9M044;Q9LIK0;Q9LF93;Q9M057;Q9SJQ0;Q9LU95;O65595;Q9FM97;Q9M3B6;Q93Z53,Q9FFP6;Q9FNN1;Q9FLW9;Q9SQQ7;Q9M044;Q9LIK0;Q9M057;Q9SJQ0;Q9LU95;O65595;Q9FM97;Q9M3B6;Q93Z53,B7WNA0;Q23539,B7WNA0;Q23539,Q8MR79;Q9VVH0;Q9VD23;Q8T434;Q9VFG4,ZERO,F1QSE0;E7FAD4;E7F9R3,F1QSE0;E7FAD4,A0A024R5Z9;P30613,A0A024R5Z9;P30613,P00549;P52489,P00549;P52489,Q10208,Q10208,
KOG2698,7,7,Q9SFV7,Q9SFV7,Q19980,Q19980,P48596,P48596,E7FGQ8;Q6IQV5,E7FGQ8;Q6IQV5,A0A024R642,A0A024R642,P51601,P51601,O13774,O13774,
KOG1577,7,1,Q9SJV1;Q0PGJ6;Q9M338;Q84TF0;Q9FJK0;Q9SJV2;Q1PFI5;Q8GXW0;O80944;Q9SXC0,ZERO,Q23320;Q17568;Q9NAI5;Q09632;P91997;Q9U2J5;Q22352;P91020;P91021;Q21274;Q18903;P91998;Q18483,ZERO,Q9VTY2;Q9VTL0;M9PI17;D2A6K3;Q7JVH6;Q9VZK8;Q9Y112,ZERO,Q5XJM7;F1R3J0;F1REQ2;Q5RH67;F1QJ97;A8DZH9;Q6AZW2,ZERO,A0A024R7A8;C9JRZ8;O60218;P17516;P42330;P51857;P52895;Q04828;Q96JD6;V9HWI0,O60218;P17516;P42330;P52895;Q04828,Q12458;P38715;P47137;Q07551;P14065;P38115,ZERO,Q9C1X5;O42888;Q10494;O13848;Q9USV2;O14088,ZERO,
KOG0725,7,3,Q94K41;Q9FK50;Q9ZW12;O80714;Q9ZW04;Q9SQR2;F4J2Z7;Q0WNB1;Q9ZW14;Q9LW35;Q9LW34;Q9LTV6;Q9ZW18;F4J300;Q9ZW19;Q67Z59;Q9LX78;Q9SH24;F4IKM1;Q9SGI2;Q42182;Q9SCU0;Q9SY73;Q9ZW13;Q9SVQ9;Q9LHT0;Q8RX32;Q9ZW15;Q9SQR4;F4IPI3;O80711;Q9ZW03;Q93ZA0;Q9ZR17;P0DKI3;Q9ZW16;Q9SXD6;Q9XE46;Q9M1K9;Q9S9W2;F4I386;Q9C826;Q9MA93;Q9ZW20;Q94AL3;F4J129;Q9FZ42;O49332;O80713,Q93ZA0,Q9N5G1;O16971;Q93761;Q23116;Q19108;Q18946;Q23612;Q17726;O17574;O16764;O16619;O16995;Q22230;G5EGA6;Q9N5G2;Q9N5G3;Q9N5G4;Q19890;O16969;Q1EPL7;Q9N3S2;Q19774;G5ECL7;B4DCT0;O45236,ZERO,Q8IGG7;Q9VNF4;Q9VRJ4;Q9VB10;Q9VNF3;Q9U1L2;Q8SX57,ZERO,Q567C7;Q6GQN9;Q6DEH9;F1Q8N0;Q561X9;F1QB21;Q6P5L8;Q6NV34;Q5BLE6,Q561X9,A0A024R9D7;A0A024RDG9;Q13268;Q6PKH6;Q6YN16;Q96LJ7;Q9BPX1;Q9BTZ2;Q9BY49;Q9NUI1,ZERO,P35731;P32573,ZERO,O13908;O74470;O42866;Q9Y6Z9;Q10216,O42866,
KOG1175,7,5,F4KBF3;Q84P17;B9DGD6;F4I096,B9DGD6,Q21166,ZERO,Q9VC92;Q59E09,ZERO,A3QK15;F1QYS7;F1QAA7;F1QQH3;A9JRA7,F1QYS7,A0A024RBV2;Q6P461;Q9H6R3;Q68CK6;Q08AH1;Q6NUN0;P0C7M7;Q9NR19;Q08AH3;Q9NUB1;Q53FZ2,P0C7M7;Q9NR19;Q08AH3;Q9NUB1,P52910;Q01574,P52910;Q01574,P78773,P78773,
KOG2450,7,4,Q9SU63;Q9S795;Q9STS1;Q8S528;Q1WIQ6;Q56YU0,ZERO,Q18822;Q9TXM0;Q20352,ZERO,A0A0B4K6I6;Q9VIC9;Q9VLC5,ZERO,Q0H2G3;E7F2T8;A5WWE7;F1QGP1;Q7ZVB2;Q66I21;H9GYU2;F2Z4R7;Q90Y03;B0S7W5;A2BGR9;E7EXW7;Q802W2,E7F2T8;E7EXW7,A0A024RC95;B9EKV4;F8VP50;M0QZ58;O75891;O94788;P05091;P30837;V9HW83;Q9H2A2;Q3SY69;Q8IZ83,O75891;Q3SY69,P47771;P54114;P54115;P46367;P40047,P47771;P54114;P54115;P46367,Q9URW9;O59808;O14293,O14293,
KOG0907,7,1,F4IXE4;O22229;O22779;O23166;O64654;O64764;P29448;Q8LDI5;Q39239;Q93VQ9;Q39241;Q9MAH1;Q9XIF4;Q9CAS1;Q9SGS4;Q8GXV2;Q9XFH8;Q9M7X9;Q9C9Y6;Q8VWG7;Q9LXZ8;Q84JR9;Q8LEK4;Q8LCT3;Q8VZT6;Q9FG36;Q9XFH9;Q38879;Q42403;Q9XFI1;Q9SIN1,O22229,Q09433;Q9TXY8,ZERO,Q9VUG9;Q8IFW4;Q9V429,ZERO,Q6DGI6;Q7ZUI4,ZERO,Q8N427;H9ZYJ2;Q6A555;Q86VQ3,ZERO,P25372;P22803;P22217,ZERO,O14463;O94504,ZERO,
KOG1124,7,1,Q67YJ9;Q9LVH5;F4KCL7;Q6Q4D0;F4JS25;Q9C9S0;Q9FJQ0;Q8RWG2;Q9LX19,ZERO,Q09519;O16296;Q18405;Q5CZ52,ZERO,E2QCJ5;M9PCJ7;Q9VQE9;Q9VKJ5;Q9VBA1,ZERO,A0A0H2UKG1;A1L1S9;B8A535;E7EXH4;E7F526;E7F6X8;E7F8D3;E7FA13;E7FDG5;E7FG92;E9QEW1;E9QIM0;F1Q597;F1QC55;F1QE50;F1QF01;F1QG25;F1QW56;F1R8F9;F1RBQ8;Q6ZM24;F6P8G1,ZERO,A0A024RCQ6;A0A0F7G8H5;A2A3L6;Q15785;Q8NEE8;Q13325;P09914;Q5T764;Q07617;Q5T765;Q496Y0;Q5I0X7;O15550;Q6ZXV5;O14607;O15294;O15054;Q8IUR5;Q1L5Z9;P09913;Q8WXU2;G3V3A5;Q96RK4,O15294,P14922;P25638;Q06677,ZERO,O13773,ZERO,
KOG3974,7,2,Q94AF2,Q94AF2,P32740,ZERO,Q9VVW8,ZERO,E7F490,ZERO,A0A024RDX4,ZERO,P36059,P36059,O94347,ZERO,
KOG3153,7,4,F4IV16;B9DGU7,ZERO,P30636,P30636,Q8T4A5,ZERO,F1RBJ9,F1RBJ9,A0A090N8Y0,A0A090N8Y0,P35202,P35202,NONE,NONE,
KOG1178,7,1,F4K1G2,ZERO,Q18559;B6VQ94,ZERO,Q9VLL0;Q8SXA1,ZERO,A0A0A0MPS9,ZERO,Q4L235,ZERO,P07702,ZERO,Q9P7T1;O74419;P40976,Q9P7T1,
KOG1549,7,1,O49543,ZERO,Q19434;O61741,ZERO,Q9VKD3,ZERO,A8WFT4;Q1LYQ9,ZERO,A0A0A0MQU4;Q9Y697,Q9Y697,P25374,ZERO,O74351,ZERO,
KOG3093,7,4,Q8L539,Q8L539,Q9XWE6,ZERO,Q8MLS1,ZERO,F1QJ10,ZERO,A0A0A6YYL1;P49914,P49914,P40099,P40099,Q9P7W2,Q9P7W2,
KOG2799,7,3,O82662,ZERO,P53589,ZERO,A0A0B4JCW4;Q9V470,ZERO,F1R7X5;Q6PBI0,ZERO,Q96I99;E5KS60,Q96I99;E5KS60,P53312,P53312,O94415,O94415,
KOG1601,7,1,Q8VZP4;Q9SKN6;Q8RWD0;Q9LRH6;Q9ZVD3;Q9M1U2;Q0WRG3;Q1PFY3;Q94KJ2;Q9ZPX0;Q6DBP8;Q9C9A9;O49743;Q9SZI6;P69781;Q9ZWS6;Q8H1G0;F4K554;Q9SHC2;Q9FJ16;Q9LU68;Q9FH57;Q8LC59;Q9LZJ8;Q8W4H1;Q9SB04;Q6QPM2;Q8GXL7;Q8LDM8;Q9LT45;Q5HZ36;Q9FGT7;Q7G8V2;Q39057;Q9LYP5;C0SV91;Q2HIV3;O65515;Q9SV30;Q96502;Q9M9B9;O80366;Q8L4M6;Q9M9B3;Q9LVG4;Q6LA42;Q9LIB5;Q940T9;Q9ZWS9;Q9FHH8;Q9LKL2;Q93WK5;Q9SK53;Q8LG10;O49741;Q9C9F6;O82632;Q8LC79;Q8LAU9;Q9FJ10;Q5PP38;O50055;Q949T9;Q8LG76;Q8GW81;Q6LA43;Q9FIS7;Q9SD38,Q9SZI6;Q5HZ36,Q10655;O61924;Q8MQA7;Q9XUW7;G5EDN4;Q3S1J8;G5ECK1;B7WN96;G5EF25;G5EF71,ZERO,A0A0B4K6J1;A0A0B4KFB6;Q8T3J0;Q9BPQ2;Q9BPQ1,ZERO,F1QEY1;Q9W6U0;F1QQG0;F1QD30;Q91428;Q6NW63;B8JKU1;F1QVT3;Q05AJ3;Q7T3G1,ZERO,P23769;P43694;Q92908;Q9BWX5;P0C6A0;P23771;P15976;Q9UHF7,ZERO,Q02710;Q96VH1;P40569;P43574;P40209;P26343;Q07928;P18494;P42944,ZERO,Q9USM3;Q10280;Q10134;O94720,ZERO,
KOG2440,7,6,F4JGR5;Q8VYN6;Q9M076;Q9C9K3;Q3E7M8;Q9SYP2;Q8W4M5;Q94AA4;Q9FIK0;Q9M0F9;Q9C5J7;Q9FKG3,F4JGR5;Q8VYN6;Q9M076;Q9C9K3;Q8W4M5;Q94AA4;Q9FIK0;Q9M0F9;Q9C5J7;Q9FKG3,Q27483,Q27483,A0A0B4KFI7,ZERO,F1QVH5;Q66HV8;E7FDP2;E7F9M6;F1QU38;F1QNA8,F1QVH5;Q66HV8;E7FDP2;F1QU38;F1QNA8,P08237;Q01813;P17858,P08237;Q01813;P17858,P16862;Q3E786,P16862,O42938,O42938,
KOG0940,7,1,Q9SU29,ZERO,Q19404;G5EEJ0;Q9N2Z7,ZERO,A0A0B4KFU5;A0A0B4LH59;M9MS90;M9PFY9;Q45VV3;Q9Y0H4,ZERO,F1QEG9;A9JRZ0;F1R8M0;H9GXL4;E9QIB6;F1Q9J0;F1Q632;E7F1N4;Q1LYI3;Q1L8J7;F1R6K7;A2VCZ7;E7FEW3;Q307I6;H9GYM0;E7F4U3,ZERO,Q9HAU4;O00308;P46937;Q96PU5;Q9H0M0;O95817;P46934;Q9HCE7;Q9P2P5;O60861;Q76N89;Q96J02,ZERO,Q03280;P39940,P39940,O13834;Q92462;O14326;Q9UTG2,ZERO,
KOG1468,7,6,Q9ZUG4,Q9ZUG4,Q93169,Q93169,A0A0B4KI38,ZERO,A9JRE2,A9JRE2,Q9BV20,Q9BV20,Q06489,Q06489,O60185,O60185,
KOG0255,7,1,O64515;Q9SAK7;Q9CAT6;Q9SA36,ZERO,Q18795;Q18613;Q9BI47;Q19442;P46499;Q4PIX1;Q9UAW9;Q22686;P91993;Q09617;Q9XXQ4;Q10917;Q22189;G5EC34,ZERO,Q9VDS2;Q9VDR9;Q8SXB7;Q8IMT7;Q9VD40;A8JNI7;Q9VCA0;Q9VDV6;Q8SX51;Q8IHA7;Q9VRQ8;Q961R9;Q9VFG2;Q9VFG0;Q9VGX7;Q9VRR0;Q8IRE9,ZERO,E9QEF7;F1QHE0;F1QS93;E7FAP2;B0S779;F1QL71;E7F3G1;E7F7N3;F1R8S7;E7FED9;F1Q880;F1QDB0;A9JTH0;E7FAA9;F1QN13;E7FGA8,E7FAP2,A1A5C7;C9JC66;O15244;O15245;Q496J9;Q4U2R8;Q63ZE4;Q6T423;Q7L1I2;Q8IVM8;Q8TCC7;Q96S37;Q9NSA0;Q9Y694,ZERO,Q07824;P53943;P38125;P40474;P38124;P40475;P53283;Q06451;P38227;P38776,ZERO,Q9USN4;O59698;Q9HDX4;O74829;Q9P3V5;Q7Z9I0;P33532;O59738;O59699;Q9P3E8;G2TRN8;O59700;O59814;Q9Y7S4;Q10084;O74899,ZERO,
KOG0042,7,3,Q9SS48,Q9SS48,Q9NAF2,ZERO,A1Z707;Q7K569;Q7KTA9,ZERO,E7F8F0,ZERO,P43304,ZERO,P32191,P32191,O14400,O14400,
KOG0831,7,1,Q9ASU1,ZERO,O01881;Q23067;Q9XUW0;Q17436,ZERO,A1Z739;Q7K1C2;Q7JYK2,ZERO,F1R0E7;F1RE15;A2BHM7;F1Q578,ZERO,Q3SYC2;Q96PD6;Q96PD7;Q86VF5;Q58HT5;Q6ZPD8;Q6E213,Q96PD7,Q08650,ZERO,O74850,ZERO,
KOG0784,7,1,O81796;Q8LFC0;P93032;Q9LQK9,ZERO,Q95YD8,ZERO,A1ZAD2;Q9VD58;Q8MT18,ZERO,F8W2V6;F1QZA4,ZERO,O43837;P51553,O43837;P51553,P28834,ZERO,O13696,ZERO,
KOG0234,7,3,Q9LW33;Q94BZ6;Q9MB58,ZERO,Q21122,ZERO,Q9Y1W3,ZERO,A2AR70;E7FDT6;F1QWZ1;F1R374;F1R8T1;F6NIB1;Q6P951,ZERO,P16118;Q16877;O60825;Q16875,P16118;Q16877;O60825;Q16875,P32604;Q06137;P40433;Q12471,Q06137;Q12471,Q9UTK9;Q9UTE1;Q9URZ7;Q8TFH0,Q8TFH0,
KOG1511,7,2,P46086,P46086,Q65XX9,ZERO,Q7K2V9,ZERO,A2BGN1,ZERO,B2RDU6,ZERO,P07277,P07277,Q09780,ZERO,
KOG0673,7,2,Q05762;Q9SIK4;Q05763,Q05762;Q9SIK4;Q05763,Q9N588,ZERO,Q541C9,ZERO,Q6P045,ZERO,Q53Y97,Q53Y97,P06785,ZERO,NONE,NONE,
KOG0672,7,3,P94063;Q94AD1;Q9SWE5,P94063;Q9SWE5,P91988,ZERO,Q8MKK3,ZERO,Q1LWK2,ZERO,Q96CD2,Q96CD2,P36024;P36076;Q08438,P36024;P36076;Q08438,Q9UTI7,ZERO,
KOG1324,7,6,NONE,NONE,Q93341,Q93341,P17719,P17719,A2BGQ1;F1QRU7,A2BGQ1,B0YJ76;Q86XF0,Q86XF0,P07807,P07807,P36591,P36591,
KOG0749,7,1,O49447;Q0WVD8;Q9FM86;P40941;Q8LB08,ZERO,G5EFU2;Q21809;G5EFW8;O01813;P91270,ZERO,X2JB48;O62526,ZERO,A2CEZ0;B0S730;Q6NX10;Q8JHI0,ZERO,Q9H0C2;Q6I9V5;P12235;P05141,ZERO,P18238;P18239;P04710,P04710,Q09188,ZERO,
KOG1120,7,2,Q8LBM4;Q9XIK3;Q8L8C0,ZERO,A5HWB2,ZERO,Q8T3X9,ZERO,Q4QRC6,Q4QRC6,Q9BUE6,ZERO,Q07821,Q07821,P78859,ZERO,
KOG1540,7,6,Q9LVC8;Q3ED65,Q3ED65,P34666,P34666,X2JES4,ZERO,A5WW99,A5WW99,Q5HYK3,Q5HYK3,P49017,P49017,P87230,P87230,
KOG2586,7,4,Q9LTX3,Q9LTX3,Q20939,Q20939,Q7KSW3;Q9W3G8;Q8INR5,ZERO,F1QQQ6,ZERO,V9HW45,V9HW45,P38075,P38075,Q9UTQ1,ZERO,
